Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13
GOTERM_BP_FAT,GO:0043009~chordate embryonic development,79,8.342133051742344,2.4894738164278687E-10,"CDKN1C, FKBP10, NRK, NCAPG2, PTH1R, BRCA1, CELSR1, GLI3, SLC8A1, DCPP1, GLI2, ADAMTS3, SALL1, MYC, CASP3, SIX2, CFL1, CHEK1, HEY2, DZIP1L, SOX9, PITX2, TEAD2, SOX4, SOX5, APAF1, SSR2, VASH2, EN1, TET1, SOX11, MTSS1, SFRP1, MMP14, ALDH1A2, HAND1, G2E3, ROR2, XIST, KIF20B, ZFPM2, DBN1, MDFI, ASF1B, MEG3, NXN, COL11A1, GATA6, PRICKLE1, HSD17B7, RTN4, ZFP36L1, STK3, MBTD1, BCL2L11, PLAC1, SLIT2, MYH10, E2F7, E2F8, PLK4, SPECC1, TCF7L2, STIL, RRM2, FZD2, PCGF2, IGF2, BMP7, TBX18, PBX1, GATAD2A, COL1A1, COL3A1, MARCKS, VANGL2, NASP, PEMT, SSBP3",830,870,19632,2.1478022434565847,1.847934978371768E-6,2.7171874508128884E-8,2.501555086419357E-8
GOTERM_BP_FAT,GO:0009792~embryo development ending in birth or egg hatching,80,8.447729672650475,2.569961859168619E-10,"CDKN1C, FKBP10, NRK, NCAPG2, PTH1R, BRCA1, CELSR1, GLI3, SLC8A1, DCPP1, GLI2, ADAMTS3, SALL1, MYC, CASP3, SIX2, CFL1, CHEK1, HEY2, DZIP1L, SOX9, PITX2, TEAD2, SOX4, SOX5, APAF1, SSR2, VASH2, EN1, TET1, SOX11, MTSS1, SFRP1, MMP14, ALDH1A2, HAND1, G2E3, ROR2, XIST, KIF20B, ZFPM2, DBN1, MDFI, ASF1B, ABCG2, MEG3, NXN, COL11A1, GATA6, PRICKLE1, HSD17B7, RTN4, ZFP36L1, STK3, MBTD1, BCL2L11, PLAC1, SLIT2, MYH10, E2F7, E2F8, PLK4, SPECC1, TCF7L2, STIL, RRM2, FZD2, PCGF2, IGF2, BMP7, TBX18, PBX1, GATAD2A, COL1A1, COL3A1, MARCKS, VANGL2, NASP, PEMT, SSBP3",830,887,19632,2.1333043560940497,1.9076809887330626E-6,2.7643850606883315E-8,2.5450071570578512E-8
GOTERM_BP_FAT,GO:0048598~embryonic morphogenesis,65,6.863780359028511,3.3211659899380733E-9,"CDKN1C, TGFB1I1, COL12A1, TCF21, CELSR1, GLI3, GLI2, HS2ST1, SALL1, GJA5, MYC, CASP3, SIX2, CFL1, SOX9, PITX2, TEAD2, SOX4, CDON, KDM6B, APAF1, EN1, SOX11, SFRP1, MMP14, KCNQ1, ALDH1A2, HAND1, ITGA8, EXOC4, ROR2, KIF20B, PHLDB2, MDFI, FBN2, COL11A1, INSIG1, GATA6, PRICKLE1, RNF2, ZFP36L1, STK3, BCL2L11, TBX20, GPC3, TCF7L2, STIL, FZD2, PCGF2, IGF2, FN1, VEGFC, MICAL2, BMP7, TBX18, PBX1, GATAD2A, REST, VANGL2, FRAS1, COL5A1, ID2, COL5A2, MFAP2, SPRY2",830,692,19632,2.2217424611741765,2.4652711441697228E-5,2.515274895644937E-7,2.3156660417598834E-7
GOTERM_BP_FAT,GO:0048568~embryonic organ development,56,5.913410770855332,3.5175002748271867E-9,"CDKN1C, NRK, TCF21, CELSR1, GLI3, SLC8A1, GLI2, SALL1, GJA5, MYC, SIX2, HEY2, SOX9, PITX2, POLE, TEAD2, VASH2, EN1, SOX11, MMP14, TUBB2B, KCNQ1, ALDH1A2, HAND1, ITGA8, ROR2, XIST, ZFPM2, MDFI, FBN2, COL13A1, COL11A1, INSIG1, HSD17B7, ZFP36L1, STK3, TBX20, PLAC1, E2F7, E2F8, PLK4, TCF7L2, STIL, FZD2, PCGF2, IGF2, PBX3, MICAL2, BMP7, TBX18, PBX1, REST, VANGL2, ID2, MFAP2, SPRY2",830,553,19632,2.395241726399268,2.6110063832684993E-5,2.6370592969462E-7,2.4277857957468855E-7
GOTERM_BP_FAT,GO:0001701~in utero embryonic development,50,5.279831045406547,1.6666429703115509E-6,"CDKN1C, FKBP10, NRK, NCAPG2, PTH1R, GLI3, SLC8A1, DCPP1, GLI2, ADAMTS3, MYC, CHEK1, HEY2, PITX2, SOX5, SSR2, VASH2, TET1, MTSS1, HAND1, G2E3, XIST, ZFPM2, DBN1, MDFI, ASF1B, MEG3, NXN, GATA6, RTN4, ZFP36L1, STK3, BCL2L11, PLAC1, SLIT2, MYH10, E2F7, E2F8, PLK4, SPECC1, TCF7L2, STIL, RRM2, PCGF2, IGF2, BMP7, GATAD2A, COL3A1, NASP, PEMT",830,566,19632,2.0894886968368174,0.01229528866955898,5.8624758889347535E-5,5.3972376379804864E-5
,,,,,,,,,,,,
Annotation Cluster 5,Enrichment Score: 9.651288998471376,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0051276~chromosome organization,118,12.460401267159451,6.128124743236868E-16,"ZWILCH, HJURP, EHMT1, BUB1B, MKI67, SMC4, SMC2, PTTG1, MYC, CHEK1, NUSAP1, SOX9, HMGN2, WDHD1, SMARCC1, NSMCE2, VRK1, ESCO2, EML4, CFDP1, CCNE1, FANCD2, WDR82, DNA2, TOX, MAD1L1, ASF1B, DNMT1, CDCA8, PHF21A, NCAPH, MBTD1, BRIP1, DSN1, RACGAP1, PRDM16, GAR1, ATG7, CBX8, CBX6, STIL, H3F3B, UBE2C, CBX3, IGF2, SMARCA1, TRERF1, CCT6A, H1F0, YEATS2, NASP, CDK2, PPP1R1B, HNRNPD, CDK1, EZH2, TOP2A, KDM5B, MCM7, NCAPG2, HMGB2, TCF21, CHD3, BRCA1, HMGB1, CHAF1B, HMG20A, KDM6B, BRD3, HELLS, TET1, KIF23, KIF22, CIT, CCNA2, SFPQ, RAD51C, PSRC1, RBL1, ESPL1, KIFC1, INCENP, MCM3, BIRC5, MCM4, MCM5, KIF2C, MCM6, PTMA, MCM2, SRC, UHRF1, ZFP827, HDAC8, RNF2, NSL1, AURKB, FAM172A, RAD54L, SMARCE1, CENPT, TCF7L2, NPM1, NFYA, SPAG5, PCGF2, ATAD2, GATAD2A, CTCFL, CENPE, REST, RAD51, CENPI, PRC1, TACC3, ACIN1, TRIP13, MAD2L1",830,1271,19632,2.1959523380698247,4.944711307075522E-12,2.842683865269002E-13,2.617092273158595E-13
GOTERM_CC_FAT,GO:0005694~chromosome,118,12.460401267159451,2.1324429120190863E-11,"ZWILCH, HJURP, EHMT1, BUB1B, MKI67, SMC4, SMC2, SALL1, CCND2, BASP1, MYC, CREB3L2, CHEK1, NUSAP1, HMGN2, TMPO, WDHD1, SMARCC1, NSMCE2, ZFP618, ESCO2, SAP30, NEIL3, CFDP1, FANCD2, WDR82, DNA2, XIST, MAD1L1, ASF1B, CASZ1, DNMT1, CDCA2, MAGED1, CDCA8, NCAPH, MBTD1, DSN1, ZFP57, FIGNL1, GAR1, CLSPN, PLK4, CBX8, CBX6, H3F3B, VDR, CBX3, NONO, PLK2, SMARCA1, FANCG, POLA1, H1F0, NASP, ID2, CDK2, INTS7, RAD18, EZH2, TOP2A, MCM7, NCAPG2, HMGB2, MCM10, CHD3, BRCA1, HIF3A, HMGB1, CHAF1B, MIS18BP1, MYBL2, TOPBP1, POLE, BRD3, HELLS, TCF12, TET1, KIF22, DYNLL1, MMS22L, SFPQ, RAD51C, RBL1, INCENP, MCM3, BIRC5, MCM4, MCM5, KIF2C, MCM6, MCM2, PRIM2, UHRF1, PRIM1, USP11, ZFP827, SLFN9, RNF2, NSL1, AURKB, POLD2, E2F1, CENPT, TCF7L2, MBD6, ATAD5, SPAG5, PCGF2, CTCFL, CENPE, REST, RAD51, CENPI, TRIP13, SPC24, MAD2L1, SPC25",763,1352,16406,1.8766508720637163,1.8253674904933348E-8,1.644445605432055E-8,1.4946012628810033E-8
GOTERM_CC_FAT,GO:0044427~chromosomal part,100,10.559662090813093,2.4007244254907143E-9,"ZWILCH, HJURP, BUB1B, MKI67, SMC4, SMC2, SALL1, CCND2, BASP1, MYC, CREB3L2, CHEK1, HMGN2, TMPO, WDHD1, NSMCE2, ZFP618, ESCO2, SAP30, CFDP1, WDR82, DNA2, MAD1L1, ASF1B, CASZ1, DNMT1, MAGED1, CDCA8, NCAPH, MBTD1, DSN1, ZFP57, GAR1, CBX8, CBX6, H3F3B, VDR, CBX3, PLK2, SMARCA1, FANCG, POLA1, H1F0, NASP, ID2, CDK2, RAD18, EZH2, TOP2A, MCM7, NCAPG2, HMGB2, MCM10, CHD3, BRCA1, HIF3A, CHAF1B, MIS18BP1, MYBL2, POLE, BRD3, HELLS, TCF12, KIF22, DYNLL1, MMS22L, SFPQ, RAD51C, RBL1, INCENP, MCM3, BIRC5, MCM4, MCM5, KIF2C, MCM6, MCM2, PRIM2, UHRF1, PRIM1, ZFP827, SLFN9, RNF2, NSL1, AURKB, POLD2, E2F1, CENPT, TCF7L2, MBD6, ATAD5, SPAG5, PCGF2, CENPE, REST, RAD51, CENPI, SPC24, MAD2L1, SPC25",763,1164,16406,1.8472479316137693,2.0550179747891306E-6,6.850067027400171E-7,6.225878676772585E-7
GOTERM_CC_FAT,GO:0000785~chromatin,54,5.70221752903907,7.912189576653512E-5,"HMGB2, CHD3, HIF3A, SMC2, CHAF1B, CCND2, SALL1, BASP1, MYC, CREB3L2, CHEK1, HMGN2, TMPO, BRD3, HELLS, TCF12, ZFP618, ESCO2, KIF22, SAP30, SFPQ, CFDP1, RBL1, INCENP, WDR82, MCM2, ASF1B, CASZ1, DNMT1, MAGED1, UHRF1, ZFP827, RNF2, MBTD1, ZFP57, E2F1, CBX8, TCF7L2, CBX6, H3F3B, CBX3, VDR, PCGF2, PLK2, SMARCA1, FANCG, POLA1, REST, H1F0, RAD51, NASP, ID2, RAD18, EZH2",763,662,16406,1.7539367974246989,0.06548819740391876,0.001708711022338176,0.001553010718900819
,,,,,,,,,,,,
Annotation Cluster 6,Enrichment Score: 9.378529036324888,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0072359~circulatory system development,116,12.249208025343188,3.9845610279815085E-15,"SEMA5A, ANTXR1, SLC8A1, SALL1, GJA5, SOX9, PITX2, SOX4, SEMA6A, UNC5B, VASH2, SOX11, ADAM19, CLDN5, MYL7, LOX, KCNQ1, ADAM12, ZFPM2, MEG3, DNMT1, GATA6, RTN4, ZFP36L1, STK3, GJC1, FLRT2, CALD1, ATG7, MYH10, STIL, FZD2, MCAM, PLK2, IGF2, FN1, FZD8, MICAL2, PARVA, SMAD6, BMP7, COL1A1, COL1A2, VANGL2, COL5A1, ID2, CDK1, DHCR7, ROBO2, COL18A1, FKBP10, BMP10, CDKN1B, BTG1, COL14A1, ELN, TCF21, BRCA1, HIF3A, HMGB1, GLI3, GLI2, ROBO1, MDK, CASP3, SH3PXD2B, HEY2, BBS7, ADAMTS6, TEAD2, KDM6B, VAV3, AW551984, YWHAZ, MMP14, SYNPO2L, RNF207, ALDH1A2, HAND1, RHOJ, ANGPTL4, MYH7, NXN, COL11A1, LAMA4, NRXN3, PRCP, PTN, PRICKLE1, SRI, THBS1, THBS4, APOLD1, 2810429I04RIK, ERBB4, ERBB2, TBX20, GPC3, TNNI1, SLITRK5, NCAM1, SLIT3, SLIT2, E2F7, E2F8, TCF7L2, VEGFC, TBX18, BICC1, GATAD2A, REST, COL3A1, MEIS1, SPRY2, ASB4, RAMP1",830,1271,19632,2.158732806916099,2.966826784245313E-11,1.5564953657725662E-12,1.4329739739051394E-12
GOTERM_BP_FAT,GO:0048646~anatomical structure formation involved in morphogenesis,109,11.510031678986273,1.1018304008440415E-12,"SEMA5A, COL12A1, CELSR1, SALL1, OPHN1, GJA5, CFL1, PTGFRN, SOX9, PITX2, SOX4, CDON, SEMA6A, UNC5B, ACTN1, VASH2, WDR72, SOX11, FOXP2, CLDN5, SFRP1, CD109, ADAM12, ROR2, KIF20B, ZFPM2, PHLDB2, MYL9, FBN2, MEG3, GATA6, RTN4, STK3, BCL2L11, CALD1, MYH10, STIL, FZD2, VDR, MCAM, PLK2, CCDC136, IGF2, FN1, FZD8, PARVA, BMP7, COL1A1, SDK1, VANGL2, COL5A1, COL5A2, SDK2, ROBO2, COL18A1, BMP10, EDA, BTG1, SLC40A1, TCF21, BRCA1, HIF3A, HMGB1, GLI3, GLI2, HS2ST1, ROBO1, CSRP2, CSRP1, MDK, CASP3, SIX2, HEY2, TEAD2, KDM6B, VAV3, APAF1, TET1, YWHAZ, MMP14, SYNPO2L, TNNT1, ALDH1A2, HAND1, RHOJ, EXOC4, ANGPTL4, CASQ1, COL11A1, NRXN3, PRCP, PTN, PRICKLE1, THBS1, THBS4, APOLD1, TBX20, SLIT2, E2F7, E2F8, VEGFC, TBX18, GATAD2A, MEIS1, KIF26B, MFAP2, SPRY2, SSBP3, RAMP1",830,1261,19632,2.044550605275981,8.178552501902914E-9,2.044446308766119E-10,1.8822017822418338E-10
GOTERM_BP_FAT,GO:0001568~blood vessel development,74,7.81414994720169,1.2141064955448093E-10,"SEMA5A, ROBO2, COL18A1, FKBP10, BTG1, TCF21, BRCA1, HIF3A, HMGB1, ANTXR1, GLI3, ROBO1, MDK, GJA5, HEY2, PITX2, TEAD2, SOX4, ADAMTS6, VAV3, SEMA6A, UNC5B, VASH2, YWHAZ, CLDN5, MMP14, LOX, ALDH1A2, HAND1, RHOJ, ADAM12, ANGPTL4, ZFPM2, MEG3, LAMA4, GATA6, NRXN3, PRCP, PTN, PRICKLE1, THBS1, THBS4, RTN4, APOLD1, ZFP36L1, GJC1, CALD1, TBX20, GPC3, SLIT2, MYH10, E2F7, E2F8, TCF7L2, PLK2, MCAM, IGF2, FN1, FZD8, VEGFC, PARVA, SMAD6, BMP7, GATAD2A, COL1A1, COL3A1, MEIS1, VANGL2, COL1A2, COL5A1, SPRY2, ASB4, DHCR7, RAMP1",830,777,19632,2.2526678141135976,9.012309180045364E-7,1.3863228322974731E-8,1.2763061052396434E-8
GOTERM_BP_FAT,GO:0072358~cardiovascular system development,75,7.9197465681098205,6.492942978242373E-10,"SEMA5A, ROBO2, COL18A1, FKBP10, BTG1, TCF21, BRCA1, HIF3A, HMGB1, ANTXR1, GLI3, ROBO1, MDK, GJA5, HEY2, PITX2, TEAD2, SOX4, ADAMTS6, VAV3, SEMA6A, UNC5B, VASH2, YWHAZ, CLDN5, MMP14, LOX, ALDH1A2, HAND1, RHOJ, ADAM12, ANGPTL4, ZFPM2, MEG3, DNMT1, LAMA4, GATA6, NRXN3, PRCP, PTN, PRICKLE1, THBS1, THBS4, RTN4, APOLD1, ZFP36L1, GJC1, CALD1, TBX20, GPC3, SLIT2, MYH10, E2F7, E2F8, TCF7L2, PLK2, MCAM, IGF2, FN1, FZD8, VEGFC, PARVA, SMAD6, BMP7, GATAD2A, COL1A1, COL3A1, MEIS1, VANGL2, COL1A2, COL5A1, SPRY2, ASB4, DHCR7, RAMP1",830,823,19632,2.1554992753517106,4.819699864322402E-6,6.034018302852737E-8,5.555166675207861E-8
GOTERM_BP_FAT,GO:0001944~vasculature development,75,7.9197465681098205,6.492942978242373E-10,"SEMA5A, ROBO2, COL18A1, FKBP10, BTG1, TCF21, BRCA1, HIF3A, HMGB1, ANTXR1, GLI3, ROBO1, MDK, GJA5, HEY2, PITX2, TEAD2, SOX4, ADAMTS6, VAV3, SEMA6A, UNC5B, VASH2, YWHAZ, CLDN5, MMP14, LOX, ALDH1A2, HAND1, RHOJ, ADAM12, ANGPTL4, ZFPM2, MEG3, DNMT1, LAMA4, GATA6, NRXN3, PRCP, PTN, PRICKLE1, THBS1, THBS4, RTN4, APOLD1, ZFP36L1, GJC1, CALD1, TBX20, GPC3, SLIT2, MYH10, E2F7, E2F8, TCF7L2, PLK2, MCAM, IGF2, FN1, FZD8, VEGFC, PARVA, SMAD6, BMP7, GATAD2A, COL1A1, COL3A1, MEIS1, VANGL2, COL1A2, COL5A1, SPRY2, ASB4, DHCR7, RAMP1",830,823,19632,2.1554992753517106,4.819699864322402E-6,6.034018302852737E-8,5.555166675207861E-8
GOTERM_BP_FAT,GO:0048514~blood vessel morphogenesis,58,6.124604012671594,5.595351187822973E-7,"SEMA5A, COL18A1, FKBP10, BTG1, TCF21, BRCA1, HIF3A, HMGB1, ROBO1, MDK, GJA5, HEY2, PITX2, TEAD2, SOX4, VAV3, SEMA6A, UNC5B, VASH2, YWHAZ, CLDN5, MMP14, LOX, HAND1, RHOJ, ADAM12, ANGPTL4, ZFPM2, MEG3, GATA6, NRXN3, PRCP, PTN, THBS1, THBS4, RTN4, APOLD1, ZFP36L1, GJC1, CALD1, TBX20, SLIT2, E2F7, E2F8, PLK2, MCAM, IGF2, FN1, FZD8, VEGFC, PARVA, SMAD6, COL3A1, MEIS1, VANGL2, SPRY2, ASB4, RAMP1",830,676,19632,2.0294004420047056,0.00414481678637324,2.2447944062714654E-5,2.066650522507804E-5
GOTERM_BP_FAT,GO:0001525~angiogenesis,47,4.963041182682154,1.7816984479075013E-5,"SEMA5A, MEG3, COL18A1, BTG1, GATA6, NRXN3, TCF21, PRCP, BRCA1, HIF3A, PTN, HMGB1, THBS1, THBS4, RTN4, APOLD1, ROBO1, MDK, CALD1, GJA5, TBX20, SLIT2, PITX2, E2F7, E2F8, VAV3, SEMA6A, UNC5B, PLK2, MCAM, IGF2, VASH2, FN1, VEGFC, FZD8, PARVA, YWHAZ, CLDN5, MMP14, MEIS1, VANGL2, RHOJ, HAND1, ADAM12, SPRY2, ANGPTL4, RAMP1",830,566,19632,1.9641193750266082,0.12388389248141163,4.482632501820161E-4,4.126896777814223E-4
,,,,,,,,,,,,
Annotation Cluster 7,Enrichment Score: 9.138937274630672,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0007399~nervous system development,206,21.752903907074973,1.7286244908526314E-19,"CPNE5, DIXDC1, SAMD14, ALCAM, SYNGAP1, OPHN1, MYC, DPYSL3, CREB3L2, INSC, STMN1, DZIP1L, SOX9, SOX4, SOX5, CDON, UNC13B, EPHA7, SMARCC1, SLC6A17, UNC5B, SOX11, SOX12, ACSL3, CLDN5, SFRP1, DAAM2, KCNQ1, KIF20B, ASTN2, MEG3, CASZ1, BEX1, FUT10, STXBP1, NEDD4L, LPAR3, PCDH18, PCDH17, UGCG, FLRT2, RACGAP1, PRDM16, TSPAN2, ATG7, LYN, FZD2, DTNB, H3F3B, BCL11B, BCL11A, PLK2, PBX3, FN1, SMARCA1, PBX1, SNAP91, VANGL2, ID2, HNRNPD, STRN, EZH2, DDR1, ROBO2, CDKN1C, PTPRK, GLI3, PTPRF, GLI2, ROBO1, UCHL1, SIPA1L1, HEY2, NCS1, KIF1A, BBS7, TEAD2, TCF12, TET1, EN1, MTSS1, ZDHHC15, CIT, MMP14, TUBB2B, CTTN, EXOC4, ARHGEF2, PAFAH1B3, DBN1, PRICKLE1, PTN, HSD17B7, FSTL4, CSMD3, GPC6, RUNX1T1, FARP1, GDF11, VEGFC, GATAD2A, COL3A1, TACC3, AGRN, SEMA5A, NRK, TNC, RORB, CELSR1, SLC8A1, IGF1R, SALL1, CFL1, PITX2, RGS6, POSTN, SEMA6A, VASH2, ATP1B2, FOXP2, EEF1A1, FANCD2, ROR1, ROR2, TOX, PPIA, KCNE1, BHLHB9, NTM, SLC1A3, CPLX2, RTN4, ZFP36L1, STK3, SOCS2, BCL2L11, ECT2, MYH10, PLXNA3, STIL, BMP7, PTPRD, SDK1, CDK6, DLG5, SDK2, B4GALT2, ZFP521, DOCK7, HMGB2, LDB2, PPP1R9A, MDK, CASP3, NCK2, TMEM108, CASP2, HMG20A, YWHAH, KDM6B, CAMK1D, TGIF2, APAF1, SHROOM2, NAV1, NAV2, YWHAZ, PTBP2, ASPM, RTN4RL1, ALDH1A2, CDH11, ITGA8, ZFP423, SRC, NRXN3, TULP1, JAKMIP1, THBS4, AURKA, SLITRK2, ERBB4, ERBB2, TBX20, IGF2BP1, E2F1, SLITRK5, NCAM1, SLIT3, SLIT2, IGF2BP2, WASF1, SMARCE1, TCF7L2, RRM1, MARCKSL1, FBXL17, LAMB1, MEIS2, CD24A, MARCKS, REST, MEIS1, VIM, ATXN10, SSBP3",830,2639,19632,1.84635107310637,1.2831579595599082E-15,1.8328358530154614E-16,1.6873844494280043E-16
GOTERM_BP_FAT,GO:0030182~neuron differentiation,141,14.889123548046463,4.721513097285362E-17,"SEMA5A, CPNE5, NRK, TNC, DIXDC1, RORB, IGF1R, SAMD14, SALL1, ALCAM, SYNGAP1, OPHN1, CREB3L2, CFL1, STMN1, DPYSL3, SOX9, PITX2, RGS6, SOX4, SOX5, CDON, EPHA7, POSTN, SEMA6A, UNC5B, VASH2, SOX11, ATP1B2, ACSL3, FOXP2, EEF1A1, SFRP1, KCNQ1, ROR1, ROR2, KIF20B, TOX, PPIA, MEG3, CASZ1, BEX1, BHLHB9, NTM, STXBP1, SLC1A3, NEDD4L, LPAR3, RTN4, SOCS2, UGCG, FLRT2, TSPAN2, ECT2, ATG7, MYH10, PLXNA3, LYN, FZD2, BCL11B, DTNB, BCL11A, PLK2, PBX3, FN1, SMARCA1, BMP7, PBX1, SNAP91, PTPRD, SDK1, VANGL2, ID2, DLG5, STRN, SDK2, EZH2, DDR1, CDKN1C, ROBO2, ZFP521, DOCK7, PTPRK, PPP1R9A, GLI3, PTPRF, GLI2, ROBO1, UCHL1, SIPA1L1, MDK, CASP3, HEY2, NCS1, NCK2, TMEM108, HMG20A, KIF1A, YWHAH, CAMK1D, TGIF2, TCF12, EN1, TET1, YWHAZ, ZDHHC15, CIT, ASPM, TUBB2B, CTTN, RTN4RL1, ALDH1A2, CDH11, ARHGEF2, DBN1, PTN, TULP1, FSTL4, THBS4, AURKA, SLITRK2, ERBB4, ERBB2, TBX20, SLITRK5, NCAM1, SLIT3, CSMD3, SLIT2, WASF1, RUNX1T1, FARP1, GDF11, LAMB1, CD24A, REST, MEIS1, MARCKS, VIM, ATXN10, AGRN",830,1613,19632,2.067622255917657,3.504779172114924E-13,2.9202558506709964E-14,2.68850824947924E-14
GOTERM_BP_FAT,GO:0048699~generation of neurons,152,16.050686378035902,1.8850155696909003E-16,"SEMA5A, CPNE5, NRK, TNC, DIXDC1, RORB, CELSR1, IGF1R, SAMD14, SALL1, ALCAM, SYNGAP1, OPHN1, MYC, CREB3L2, CFL1, STMN1, DPYSL3, SOX9, PITX2, RGS6, SOX4, SOX5, CDON, EPHA7, POSTN, SEMA6A, UNC5B, VASH2, SOX11, ATP1B2, ACSL3, FOXP2, EEF1A1, SFRP1, DAAM2, KCNQ1, ROR1, ROR2, KIF20B, ASTN2, TOX, PPIA, MEG3, CASZ1, BEX1, BHLHB9, NTM, STXBP1, SLC1A3, NEDD4L, LPAR3, RTN4, SOCS2, UGCG, RACGAP1, FLRT2, TSPAN2, ECT2, ATG7, MYH10, PLXNA3, LYN, FZD2, BCL11B, DTNB, BCL11A, PLK2, PBX3, FN1, SMARCA1, BMP7, PBX1, SNAP91, PTPRD, SDK1, VANGL2, ID2, DLG5, STRN, SDK2, EZH2, DDR1, CDKN1C, ROBO2, ZFP521, DOCK7, HMGB2, PTPRK, PPP1R9A, GLI3, PTPRF, GLI2, ROBO1, UCHL1, SIPA1L1, MDK, CASP3, HEY2, NCS1, NCK2, TMEM108, HMG20A, KIF1A, YWHAH, CAMK1D, TGIF2, TCF12, EN1, TET1, NAV1, YWHAZ, ZDHHC15, CIT, ASPM, TUBB2B, CTTN, RTN4RL1, ALDH1A2, CDH11, ARHGEF2, DBN1, PTN, TULP1, FSTL4, THBS4, AURKA, SLITRK2, ERBB4, ERBB2, TBX20, E2F1, SLITRK5, NCAM1, SLIT3, CSMD3, SLIT2, WASF1, RUNX1T1, FARP1, TCF7L2, GDF11, VEGFC, LAMB1, CD24A, REST, COL3A1, MEIS1, MARCKS, VIM, ATXN10, AGRN",830,1811,19632,1.9852334794728332,1.6482371023585074E-12,1.0761988890958355E-13,9.90793183669071E-14
GOTERM_BP_FAT,GO:0022008~neurogenesis,159,16.78986272439282,2.5941278208704946E-16,"SEMA5A, CPNE5, NRK, TNC, DIXDC1, RORB, CELSR1, IGF1R, SAMD14, SALL1, ALCAM, SYNGAP1, OPHN1, MYC, CREB3L2, CFL1, STMN1, DPYSL3, SOX9, PITX2, RGS6, SOX4, SOX5, CDON, EPHA7, POSTN, SEMA6A, UNC5B, VASH2, SOX11, ATP1B2, ACSL3, FOXP2, EEF1A1, SFRP1, DAAM2, KCNQ1, ROR1, ROR2, KIF20B, ASTN2, TOX, PPIA, MEG3, CASZ1, BEX1, BHLHB9, NTM, STXBP1, SLC1A3, NEDD4L, LPAR3, RTN4, SOCS2, UGCG, RACGAP1, FLRT2, PRDM16, TSPAN2, ECT2, ATG7, MYH10, PLXNA3, LYN, FZD2, BCL11B, DTNB, BCL11A, PLK2, PBX3, FN1, SMARCA1, BMP7, PBX1, SNAP91, PTPRD, SDK1, CDK6, VANGL2, ID2, DLG5, STRN, SDK2, EZH2, DDR1, CDKN1C, ROBO2, ZFP521, DOCK7, HMGB2, PTPRK, PPP1R9A, GLI3, PTPRF, GLI2, ROBO1, UCHL1, SIPA1L1, MDK, CASP3, HEY2, NCS1, NCK2, TMEM108, HMG20A, KIF1A, YWHAH, CAMK1D, TGIF2, TCF12, EN1, TET1, NAV1, NAV2, YWHAZ, ZDHHC15, CIT, ASPM, MMP14, TUBB2B, CTTN, RTN4RL1, ALDH1A2, CDH11, EXOC4, ARHGEF2, DBN1, PTN, TULP1, FSTL4, THBS4, AURKA, SLITRK2, ERBB4, ERBB2, TBX20, E2F1, SLITRK5, NCAM1, SLIT3, CSMD3, SLIT2, WASF1, RUNX1T1, SMARCE1, FARP1, TCF7L2, GDF11, VEGFC, LAMB1, CD24A, REST, COL3A1, MEIS1, MARCKS, TACC3, VIM, ATXN10, AGRN",830,1947,19632,1.9316019084040321,1.6482371023585074E-12,1.3752583347500577E-13,1.2661196714291492E-13
